order	filename	artist	country	en	id
5210	Nab167.TIF		North America	animal,dinosaur	binatang,dinosaurus
5211	Nab162.TIF		North America	animal,bighorn sheep,sheep,ram,horn	binatang,tanduk,biri-biri jantan,domba,biri-biri
5212	Nab160.TIF		North America	animal,cow	binatang,sapi
5213	Nab155.TIF		North America	animal,moose,antler	binatang,tanduk,rusa besar
5214	Nab201.TIF		North America	berries,branch,fruit,ranting	beri,buah beri,dahan
5215	Nab195.TIF		North America	animal,wolf	binatang,serigala
5216	Nab188.TIF		North America	animal,otter	binatang,berang-berang
5217	Nab182.TIF		North America	animal,mouse	binatang,tikus
5218	Nab223.TIF		North America	fish,northern pike	ikan
5219	Nab180.TIF		North America	animal,wolverine	binatang
5220	1-4-2e.tif		Papua New Guinea	animal,arrow,hunting,leaf,mountain	bat,binatang,anak panah,keluang,kelelawar,marsegu,buru (memburu),daun,gunung
5221	1-4-1c.tif		Papua New Guinea	animal,rat	binatang,tikus
5222	Nab218.TIF		North America	fish,salmon	ikan
5223	Nab210.TIF		North America	berries,leaf,fruit	beri,buah beri,buah,daun
5224	Nab204.TIF		North America		cattail
5225	1-4-4a.tif		Papua New Guinea	animal	opossum,marsupial,binatang
5226	1-4-3m.tif		Papua New Guinea	animal,kangaroo	marsupial,binatang,kanguru
5227	1-4-3g.tif		Papua New Guinea	animal,kangaroo	binatang,marsupial,kanguru
5228	1-4-2l.tif		Papua New Guinea	animal	bat,binatang,keluang,kelelawar,marsegu
5229	1-4-2g.tif		Papua New Guinea	animal	bat,binatang,keluang,kelelawar,marsegu
5230	1-h.tif		Papua New Guinea	bow,weapon	panah,senjata
5231	1-a.tif		Papua New Guinea	bow,weapon	panah,senjata
5232	1-4-4o.tif		Papua New Guinea	animal,branch,ranting	opossum,marsupial,binatang,dahan
5233	1-4-4g.tif		Papua New Guinea	animal,branch,ranting	opossum,marsupial,binatang,dahan
5234	11-c.tif		Papua New Guinea	food,vegetable,squash	makanan,labu,gambas,sayur-sayuran
5235	10-e.tif		Papua New Guinea	building,house,ladder,stilts	gedung,rumah,tangga
5236	1-t.tif		Papua New Guinea	bow,weapon	panah,senjata
5237	1-o.tif		Papua New Guinea	bow,weapon	panah,senjata
5238	1-m.tif		Papua New Guinea	bow,weapon	panah,senjata
5239	11-y.tif		Papua New Guinea	banana,food,fruit,stalk	pisang,makanan,buah,batang
5240	11-w.tif		Papua New Guinea	food,fruit	jackfruit,makanan,buah,nangka,cempedak
5241	11-r.tif		Papua New Guinea	food,root,sweet potato,vegetable,yam,tuber	makanan,akar,ubi jalar,patatas,ubi,sayur-sayuran
5242	11-k.tif		Papua New Guinea	ginger,herb,root,spice	jahe,halia,bumbu dapur,akar,bumbu
5243	11-f.tif		Papua New Guinea	food,tomato,vegetable	makanan,tomat,sayur-sayuran
5244	130-g.tif		Papua New Guinea	basket,net	jala,keranjang
5245	130-b.tif		Papua New Guinea	basket	keranjang
5246	13-g.tif		Papua New Guinea	shelter,stilts	pole,tiang,lindungan,naungan,pondok,walang
5247	13-b.tif		Papua New Guinea	building,house,hut,stilts	pole,gedung,rumah,pondok,gubuk
5248	12-d.tif		Papua New Guinea	building,house,hut,roof	gedung,rumah,pondok,gubuk
5249	131-g.tif		Papua New Guinea	bag	tas
5250	131-e.tif		Papua New Guinea	basket	keranjang
5251	130-n.tif		Papua New Guinea	bag	tas
5252	130-u.tif		Papua New Guinea	bag	tas
5253	130-i.tif		Papua New Guinea	bag	tas
5254	133-j.tif		Papua New Guinea	bracelet,headband,jewelry	armband,ban lengan,gelang,ikat kepala,barang-barang perhiasan
5255	133-e.tif		Papua New Guinea	bracelet,headband,jewelry	armband,ban lengan,gelang,ikat kepala,barang-barang perhiasan
5256	133-aa.tif		Papua New Guinea	belt,sash	ikat pinggang,sabuk
5257	131-u.tif		Papua New Guinea	bag,pattern,design	tas,pola
5258	131-l.tif		Papua New Guinea	bag	tas
5259	2-1-2bb.tif		Papua New Guinea	bird,parrot	burung,bayan
5260	133-y.tif		Papua New Guinea	comb	sisir
5261	133-r.tif		Papua New Guinea	pipe	pipa tembakau
5262	133-m.tif		Papua New Guinea	man,people,pipe,smoke,smoking,asap	manusia,orang,orang-orang,pipa tembakau,merokok
5263	2-1-2w.tif		Papua New Guinea	bird,parrot	cockatoo,burung,kakaktua,bayan
5264	2-1-2q.tif		Papua New Guinea	bird,parrot	cockatoo,burung,kakaktua,bayan
5265	2-1-2i.tif		Papua New Guinea	bird,parrot	burung,bayan
5266	2-1-2d.tif		Papua New Guinea	bird,parrot	burung,bayan
5267	2-1-4h.tif		Papua New Guinea	bird,thrush	burung,murai
5268	2-1-4a.tif		Papua New Guinea	bird,thrush	burung,murai
5269	2-1-3k.tif		Papua New Guinea	bird,pigeon	dove,burung,merpati,dara
5270	2-1-3d.tif		Papua New Guinea	bird	burung
5271	2-1-2y.tif		Papua New Guinea	airplane,bird,mountain,owl,parrot,plane,transportation,bird of prey	cockatoo,pesawat terbang,burung,burung pemangsa,burung pemakan daging,kakaktua,gunung,burung hantu,bayan,transportasi,pengangkutan
5272	2-1-5f.tif		Papua New Guinea	bird,honeysucker,slaty-chinned longbill	burung
5273	2-1-4o.tif		Papua New Guinea	bird	pipit,burung
5274	2-1-5p.tif		Papua New Guinea	bird	burung
5275	2-1-5mm.tif		Papua New Guinea	bird,swallow	burung,burung layang-layang
5276	2-1-5ii.tif		Papua New Guinea	bird,branch,ranting	anteme,hornbill,burung,dahan
5277	2-1-5g.tif		Papua New Guinea	bird,honeysucker	burung
5278	2-1-5q.tif		Papua New Guinea	bird,flycatcher	burung
5279	2-1-5zz.tif		Papua New Guinea	bird,kiwi	burung
5280	2-1-6g.tif		Papua New Guinea	bird,hawk,bird of prey	burung,burung pemangsa,burung pemakan daging,elang
5281	2-1-6n.tif		Papua New Guinea	bird,branch,leaf,moon,night,owl,bird of prey,ranting	burung,burung pemangsa,burung pemakan daging,dahan
5282	2-1-6t.tif		Papua New Guinea	bird,owl,bird of prey	burung,burung pemangsa,burung pemakan daging,burung hantu
5283	2-1-7f.tif		Papua New Guinea	bird,snipe	burung,berkik
5284	2-1-7k.tif		Papua New Guinea	bird,pelican	burung,undan
5285	2-1-8d.tif		Papua New Guinea	bird,crow,raven	pot,burung,gagak,panci
5286	2-1-8j.tif		Papua New Guinea	bird,pigeon,flying	dove,burung,merpati,terbang,dara
5287	2-1-8o.tif		Papua New Guinea	bird,pigeon,flying	dove,burung,merpati,terbang,dara
5288	2-1-5cc.tif		Papua New Guinea	bird,nest,nestling	burung,sarang,anak burung
5289	2-1-5t.tif		Papua New Guinea	bird	burung
5290	2-1-5x.tif		Papua New Guinea	bird	burung
5291	2-1-6l.tif		Papua New Guinea	bird	nightjar,burung
5292	2-1-8aa.tif		Papua New Guinea	egg,nest	sarang,telur
5293	2-1-8v.tif		Papua New Guinea	bird,pigeon	dove,burung,merpati,dara
5294	2-1-9a.tif		Papua New Guinea	bird,pigeon	dove,burung,merpati,dara
5295	2-1-9c.tif		Papua New Guinea	bird,parrot	burung,bayan
5296	2-1-9i.tif		Papua New Guinea	bird,pigeon	dove,burung,merpati,dara
5297	2-1-b.tif		Papua New Guinea	bird	burung
5298	2-1-f.tif		Papua New Guinea	bird,lark	burung
5299	2-1-h.tif		Papua New Guinea	bird,bird of paradise	burung,cendrawasih
5300	2-1-z.tif		Papua New Guinea	bird,bird of paradise	burung,cendrawasih
5301	2-1-u.tif		Papua New Guinea	bird,bird of paradise	burung,cendrawasih
5302	2-1-n.tif		Papua New Guinea	bird,bird of paradise	burung,cendrawasih
5303	2-2-8gg.tif		Papua New Guinea	bird,kingfisher	burung,raja-udang
5304	2-2-8d.tif		Papua New Guinea	bird,finch,flying	burung,terbang
5305	2-2-8aa.tif		Papua New Guinea	bird,parrot	burung,bayan
5306	2-2-8q.tif		Papua New Guinea	bird,magpie	burung
5307	2-2-8j.tif		Papua New Guinea	bird,flying	burung,terbang
5308	2-b.tif		Papua New Guinea	design,gourd,pattern,pottery,vase	pot,pola,labu,panci,barang tembikar,vas bunga,pot bunga
5309	2-2-8x.tif		Papua New Guinea	bird,hawk,bird of prey	burung,burung pemangsa,burung pemakan daging,elang
5310	2-n.tif		Papua New Guinea	bag,basket	tas,keranjang
5311	2-2-8v.tif		Papua New Guinea	bird,pigeon	dove,burung,merpati,dara
5312	2-l.tif		Papua New Guinea	design,pattern,pottery	pot,pola,panci,barang tembikar
5313	2-g.tif		Papua New Guinea	comb,rake,tool	sisir,penggaruk,alat,perkakas
5314	2-1-4t.tif		Papua New Guinea	bird	grackle,burung
5315	2-1-4m.tif		Papua New Guinea	bird	burung
5316	3-1-1b.tif		Papua New Guinea	shell	kerang,kulit bia
5317	2-t.tif		Papua New Guinea	shell	kerang,kulit bia
5318	3-1-1p.tif		Papua New Guinea	snail	siput,keong
5319	3-1-1k.tif		Papua New Guinea	snail	siput,keong
5320	3-2c.tif		Papua New Guinea	amphibian,animal,frog	binatang,katak,kodok
5321	3-1-1g.tif		Papua New Guinea	shell	kerang,kulit bia
5322	3-2j.tif		Papua New Guinea	amphibian,animal,frog	binatang,katak,kodok
5323	3-2q.tif		Papua New Guinea	crocodile,reptile,animal,alligator	binatang,buaya,reptil
5324	3-2e.tif		Papua New Guinea	amphibian,animal,frog	binatang,katak,kodok
5325	3-1-2l.tif		Papua New Guinea	fish	ikan
5326	3-1-2d.tif		Papua New Guinea	eel,fish	belut,ikan
5327	3-1-1w.tif		Papua New Guinea	bugs,insects,scorpion	arachnid,kalajengking,serangga
5328	3-cc.tif		Papua New Guinea	bag	tas
5329	3-a.tif		Papua New Guinea	leaf	daun
5330	3-3h.tif		Papua New Guinea	reptile,turtle,animal,tortoise	binatang,reptil,kura-kura darat,kura-kura
5331	3-q.tif		Papua New Guinea	broom	sapu
5332	3-3c.tif		Papua New Guinea	reptile,turtle,animal	binatang,reptil,kura-kura
5333	3-3a.tif		Papua New Guinea	reptile,turtle,animal	binatang,reptil,kura-kura
5334	4-3j.tif		Papua New Guinea	bugs,insects,mosquito	serangga,nyamuk
5335	4-3c.tif		Papua New Guinea	bugs,fly,insects	serangga,lalat
5336	3-v.tif		Papua New Guinea	plate,dish	piring
5337	3-o.tif		Papua New Guinea	design,gourd,pattern	pola,labu
5338	3-j.tif		Papua New Guinea	flashlight,torch,light	senter,lampu,obor
5339	4-4i.tif		Papua New Guinea	stump,insects	ant,semut,serangga,tunggul
5340	4-4g.tif		Papua New Guinea	caterpillar,grub,larva	ulat bulu,ulat,tempayak,jentik-jentik
5341	4-4c.tif		Papua New Guinea	caterpillar,grub,larva	ulat bulu,ulat,tempayak,jentik-jentik
5342	4-3s.tif		Papua New Guinea	bugs,dragonfly,insects,dragon fly	serangga,capung,andarinyo
5343	4-3m.tif		Papua New Guinea	beetle,bugs,insects	kumbang,serangga
5344	4-m.tif		Papua New Guinea	arrow,weapon,spear	anak panah,tombak,lembing,senjata
5345	4-g.tif		Papua New Guinea	paddle,oar	dayung,panggayo
5346	4-4z.tif		Papua New Guinea	bugs,insects,spider	arachnid,laba-laba,serangga
5347	4-4u.tif		Papua New Guinea	bugs,insects,spider	arachnid,laba-laba,serangga
5348	4-4n.tif		Papua New Guinea	earthworm,worm	cacing tanah,cacing
5349	5-1-1q.tif		Papua New Guinea	bamboo,pipe,water,air	bambu,pipa tembakau
5350	5-1-1o.tif		Papua New Guinea	bamboo,pipe,water,air	bambu,pipa tembakau
5351	5-1-1j.tif		Papua New Guinea	bamboo,pipe,water,air	bambu,pipa tembakau
5352	5-1-1b.tif		Papua New Guinea	tied	pole,vine,tiang,ikat,tumbuhan merambat
5353	4-o.tif		Papua New Guinea	arrow,weapon,spear	anak panah,tombak,lembing,senjata
5354	5-1-2s.tif		Papua New Guinea	tree,fruit,animal	bat,binatang,keluang,kelelawar,marsegu,buah,pohon
5355	5-1-2l.tif		Papua New Guinea	palm,tree	kelapa,pohon
5356	5-1-2g.tif		Papua New Guinea	garden,plant,agriculture	pertanian,taman,kebun,tanaman
5357	5-1-1v.tif		Papua New Guinea	design,pattern,pipe	pola,pipa tembakau
5358	5-1-3j.tif		Papua New Guinea	chop,man,palm,people,tree,work	potong,manusia,kelapa,orang,orang-orang,pohon,kerja
5359	5-1-3ff.tif		Papua New Guinea	tree	pohon
5360	5-1-3cc.tif		Papua New Guinea	tree	pohon
5361	5-1-3b.tif		Papua New Guinea	fruit,tree	pandanus,buah,pandan,pohon
5362	5-1a.tif		Papua New Guinea	bamboo,plant	bambu,tanaman
5363	5-1-3v.tif		Papua New Guinea	tree	pohon
5364	5-1-3pp.tif		Papua New Guinea	forest,tree	hutan,pohon
5365	5-1-3n.tif		Papua New Guinea	palm,tree	kelapa,pohon
5366	5-1-3m.tif		Papua New Guinea	forest,jungle,tree	hutan,pohon
5367	6-1-1c.tif		Papua New Guinea	banana,food,fruit	pisang,makanan,buah
5368	5-n.tif		Papua New Guinea	anatomy,arm,elbow,point	bagian-bagian tubuh,lengan,siku,tunjuk
5369	5-b.tif		Papua New Guinea	beetle,bugs,insects	kumbang,serangga
5370	5-1c.tif		Papua New Guinea	branch,leaf,ranting	dahan
5371	6-1-1m.tif		Papua New Guinea	banana,food,fruit,stalk	pisang,makanan,buah,batang
5372	6-1-1h.tif		Papua New Guinea	banana,food,fruit	pisang,makanan,buah
5373	6-1-2f.tif		Papua New Guinea	food,fruit,nut	betelnut,pinang,makanan,buah,biji-bijian
5374	6-1-2cc.tif		Papua New Guinea	food,fruit,mango	makanan,buah,mangga
5375	6-1-2o.tif		Papua New Guinea	food,fruit,leaf	breadfruit,sukun,makanan,buah,daun
5376	6-1-2t.tif		Papua New Guinea	eggplant,food,fruit,papaya,vegetable	terung,makanan,buah,pepaya,sayur-sayuran
5377	5-i.tif		Papua New Guinea	anatomy,arm,forearm,hand,finger,point	bagian-bagian tubuh,lengan,jari,lengan bawah,tangan,tunjuk
5378	6-1-2v.tif		Papua New Guinea	eggplant,food,fruit,leaf,nut,vegetable	terung,makanan,buah,daun,biji-bijian,sayur-sayuran
5379	6-1-2bb.tif		Papua New Guinea	food,fruit	makanan,buah
5380	6-1-1z.tif		Papua New Guinea	coconut,food,fruit	kelapa,makanan,buah
5381	6-1-1r.tif		Papua New Guinea	food,fruit,pineapple	makanan,buah,nanas
5382	6-2-2k.tif		Papua New Guinea	food,taro,tuber,vegetable	makanan,talas,keladi,ubi,sayur-sayuran
5383	6-1-3e.tif		Papua New Guinea	food,sugar cane	cane,makanan,tebu
5384	6-2-2e.tif		Papua New Guinea	food,root,tuber,vegetable	makanan,akar,ubi,sayur-sayuran
5385	6-2bb.tif		Papua New Guinea	fungus,mushroom	toadstool,jamur,jamur payung
5386	6-2-2s.tif		Papua New Guinea	food,leaf,root,taro,tuber,vegetable	makanan,daun,akar,talas,keladi,ubi,sayur-sayuran
5387	6-2k.tif		Papua New Guinea	leaf,vegetable	pea,vine,pod,daun,kacang,kulit kacang,sayur-sayuran,tumbuhan merambat
5388	6-2ff.tif		Papua New Guinea	corn,food,vegetable	jagung,makanan,sayur-sayuran
5389	6-2cc.tif		Papua New Guinea	fungus,mushroom	toadstool,jamur,jamur payung
5390	6-3e.tif		Papua New Guinea	carrot,food,root,vegetable,tuber	wortel,makanan,akar,ubi,sayur-sayuran
5391	6-2x.tif		Papua New Guinea	fungus,mushroom	toadstool,jamur,jamur payung
5392	6-2s.tif		Papua New Guinea	food,fruit,leaf,tomato,vegetable	makanan,buah,daun,tomat,sayur-sayuran
5393	6-2p.tif		Papua New Guinea	leaf,plant	daun,tanaman
5394	6-c.tif		Papua New Guinea	bugs,grasshopper,insects	serangga,belalang
5395	6-a.tif		Papua New Guinea	bugs,cockroach,insects	serangga,kecoa,kekerlak
5396	6-3s.tif		Papua New Guinea	corn,food,vegetable	husk,jagung,makanan,sekam,sayur-sayuran
5397	6-3l.tif		Papua New Guinea	food,onion,radish,root,vegetable	makanan,bawang,akar,sayur-sayuran
5398	7-l.tif		Papua New Guinea	leaf	pod,daun,kulit kacang
5399	7-g.tif		Papua New Guinea	banana,banana tree	pisang,pohon pisang
5400	6-s.tif		Papua New Guinea	shell	kerang,kulit bia
5401	6-n.tif		Papua New Guinea	fish	puffer,ikan
5402	6-h.tif		Papua New Guinea	gecko,reptile,animal,lizard	binatang,tokek,cicak,kadal,reptil
5403	9-1g.tif		Papua New Guinea	house,hut,village,people,palm,tree,building	gedung,rumah,pondok,gubuk
5404	9-1e.tif		Papua New Guinea	building,house,hut,step,stilts,ladder,porch	gedung,rumah,pondok,gubuk
5405	8-l.tif		Papua New Guinea	house,hut,building	gedung,rumah,pondok,gubuk
5406	8-c.tif		Papua New Guinea	building,church,house,hut,school,thatch	gedung,rumah,gereja,pondok,gubuk
5407	7-n.tif		Papua New Guinea	tree	pohon
5408	9-3l.tif		Papua New Guinea	man,people,work,construction,house building	pole,bangun (rumah),bangun rumah,manusia,orang,orang-orang,tiang,kerja
5409	9-3g.tif		Papua New Guinea		door,pintu
5410	9-2v.tif		Papua New Guinea	house,hut,man,people,building	gedung,rumah,pondok,gubuk
5411	9-2n.tif		Papua New Guinea	house,hut,building,design,pattern	gedung,rumah,pola,pondok,gubuk
5412	9-2d.tif		Papua New Guinea	hut,house,building	gedung,rumah,pondok,gubuk
5413	9-h.tif		Papua New Guinea	house,hut,building	gedung,rumah,pondok,gubuk
5414	9-o.tif		Papua New Guinea	building,house,school,pattern,design	gedung,rumah,pola,sekolah
5415	9-c.tif		Papua New Guinea	clothesline,clothing,laundry,pants,shirt,towel,post,trousers,lap	pole,tali jemuran,pakaian,cuci pakaian,celana,tiang,kemeja,handuk
5416	9-3t.tif		Papua New Guinea	interior	bagian dalam rumah
5417	9-3o.tif		Papua New Guinea	wall	door,pintu,dinding,tembok
5418	P-20.tif		Papua New Guinea	woman,people,pail,bucket	ember,timba,orang,orang-orang,wanita
5419	P-19.tif		Papua New Guinea	head,people,woman	kepala,orang,orang-orang,wanita
5420	P-14.tif		Papua New Guinea	people,woman	orang,orang-orang,wanita
5421	9-j.tif		Papua New Guinea	coffee,food dryer,hut,shelter	kopi,pondok,gubuk
5422	P-46.tif		Papua New Guinea	child,girl,people	anak,anak perempuan,orang,orang-orang
5423	P-42.tif		Papua New Guinea	bundle,firewood,people,stick,woman,work,wood	ikat,kayu bakar,kayu api,orang,orang-orang,kayu,wanita,kerja
5424	P-37.tif		Papua New Guinea	people,shovel,tool,woman,work,spade	dig,gali,orang,orang-orang,sekop,alat,perkakas,wanita,kerja
5425	P-32.tif		Papua New Guinea	food,people,woman,work	mat,pot,makanan,tikar,orang,orang-orang,panci,wanita,kerja
5426	P-26.tif		Papua New Guinea	boy,child,fishing,fishing pole,people,rock,water,air	anak laki-laki,anak,pancing,tongkat pancing,tangkai pancing,orang,orang-orang,batu
5427	A-1-101.tif		Peru	bird,parrot,macaw	burung,nuri,bayan
5428	P-8.tif		Papua New Guinea	baby,breast-feeding,infant,people,woman,nursing	bayi,menyusui,balita,orang,orang-orang,wanita
5429	P-52.tif		Papua New Guinea	people,woman,bowl	pot,mangkuk,orang,orang-orang,panci,wanita
5430	P-48.tif		Papua New Guinea	boy,child,people	anak laki-laki,anak,orang,orang-orang
5431	A-1-130.tif		Peru	bird,bird of prey	burung,burung pemangsa,burung pemakan daging
5432	A-1-122.tif	Roman	Peru	bird,hummingbird,leaf,nest	burung,daun,sarang
5433	A-1-116.tif		Peru	bird,heron,stork	burung,bangau
5434	A-1-108.tif		Peru	bird,bird of prey,hawk	burung,burung pemangsa,burung pemakan daging,elang
5435	A-1-103.tif		Peru	bird,flower,hummingbird,sucking	burung,bunga,isap
5436	A-1-167.tif		Peru	bird,parrot	burung,bayan
5437	A-1-153.tif		Peru	bird	burung
5438	A-1-147.tif		Peru	chicken	ayam
5439	A-1-139.tif		Peru	bird,bird of prey,eagle,flying	burung,burung pemangsa,burung pemakan daging,elang,terbang
5440	A-1-137.tif		Peru	bird,flying,heron	burung,terbang,bangau
5441	A-1-208.tif		Peru	bird	burung
5442	A-1-204.tif		Peru	bird,branch,ranting	burung,dahan
5443	A-1-2.tif		Peru	bird,duck	burung,bebek
5444	A-1-18.tif		Peru	bird,parrot,macaw	burung,nuri,bayan
5445	A-1-169.tif		Peru	bird,toucan	burung
5446	A-1-241.tif		Peru	bird,flying	burung,terbang
5447	A-1-228.tif		Peru	chicken	ayam
5448	A-1-222.tif		Peru	bird	burung
5449	A-1-213.tif		Peru	bird,stable	burung
5450	A-1-264.tif		Peru	bird,parrot	burung,bayan
5451	A-1-257.tif	Roman	Peru	bird	burung
5452	A-1-250.tif		Peru	bird,bird of prey,owl	burung,burung pemangsa,burung pemakan daging,burung hantu
5453	A-1-249.tif		Peru	bird,parrot,macaw	burung,nuri,bayan
5454	A-1-288.tif	Roman	Peru	bird,parrot	burung,bayan
5455	A-1-283.tif	Roman	Peru	claw,foot	toe,talon,cakar,kaki,jari kaki
5456	A-1-276.tif		Peru	bird,stork	burung,bangau
5457	A-1-271.tif		Peru	turkey	kalkun
5458	A-1-27.tif		Peru	bird,woodpecker	burung,pelatuk
5459	A-1-51.tif		Peru	bird,parrot	burung,bayan
5460	A-1-44.tif		Peru	bird,parrot	burung,bayan
5461	A-1-39.tif		Peru	bush,chicken,grass	semak-semak,ayam,rumput
5462	A-1-32.tif		Peru	chicken,grass	ayam,rumput
5463	A-1-291.tif	Roman	Peru	bird,bird of prey,branch,owl,ranting	burung,burung pemangsa,burung pemakan daging,dahan
5464	A-1-72.tif		Peru	bird,toucan	burung
5465	A-1-65.tif		Peru	bird,toucan	burung
5466	A-1-60.tif		Peru	bird	burung
5467	A-1-59.tif		Peru	egg	telur
5468	A-1-98.tif		Peru	bird,thrush	burung,murai
5469	A-1-92.tif		Peru	bird,bird of prey,owl	burung,burung pemangsa,burung pemakan daging,burung hantu
5470	A-1-85.tif		Peru	bird	burung
5471	A-1-80.tif		Peru	bird,bird of prey,flying	burung,burung pemangsa,burung pemakan daging,terbang
5472	A-1-79.tif		Peru	bird,branch,toucan,ranting	burung,dahan
5473	C-2-103.tif		Peru	beans,food,hand,plate,vegetable	buncis,makanan,tangan,piring,sayur-sayuran
5474	C-1-3.tif		Peru	flower	bunga
5475	C-1-11.tif		Peru	flower,orchid	bunga,anggrek
5476	C-1-1.tif		Peru	flower	bunga
5477	A-5-7.tif	Roman	Peru	reptile,snake	reptil,ular
5478	C-2-37.tif		Peru	banana,food,fruit	pisang,makanan,buah
5479	C-2-32.tif		Peru	food,peanut,vegetable,math,counting,nut,numeracy	menghitung,makanan,matematika,ilmu pasti,angka,biji-bijian,kacang tanah,sayur-sayuran
5480	C-2-26.tif		Peru	food,pumpkin,squash,vegetable	makanan,labu,gambas,sayur-sayuran
5481	C-2-20.tif		Peru	food,fruit,papaya,squash,vegetable	makanan,buah,pepaya,labu,gambas,sayur-sayuran
5482	C-2-17.tif		Peru	food,fruit,orange,counting,math,numeracy	menghitung,makanan,buah,matematika,ilmu pasti,angka,jeruk,lemong
5483	C-2-64.tif		Peru	food,fruit,juice,lemon,drip,orange	tetes,makanan,buah,jus,sari buah,jeruk,lemong
5484	C-2-58.tif		Peru	food,fruit,orange	makanan,buah,jeruk,lemong
5485	C-2-5.tif		Peru	banana,food,fruit,peel	pisang,makanan,buah,kupas
5486	C-2-76b.tif		Peru	grain,wheat	padi-padian,gandum
5487	C-2-43.tif		Peru	food,fruit,pineapple	makanan,buah,nanas
5488	C-2-39.tif		Peru	food,potato,root,vegetable,tuber	makanan,kentang,akar,ubi,sayur-sayuran
5489	C-2-88.tif		Peru	food,fruit	makanan,buah
5490	C-2-83.tif		Peru	food,fruit,tomato,vegetable	makanan,buah,tomat,sayur-sayuran
5491	C-2-72.tif		Peru	food,fruit,rind,melon	makanan,buah,semangka
5492	C-2-70.tif		Peru	banana,food,fruit,stalk	pisang,makanan,buah,batang
5493	C-3-118.tif		Peru	branch,fruit,ranting	dahan
5494	C-3-111.tif		Peru	palm,tree	kelapa,pohon
5495	C-3-105.tif		Peru	fruit,grape	vine,buah,anggur,tumbuhan merambat
5496	C-2-96.tif		Peru	vanilla bean	vanili
5497	C-2-90.tif		Peru	berries,coffee,fruit,nut,plant	beri,buah beri,kopi,buah,biji-bijian,tanaman
5498	C-3-25.tif		Peru	fruit,palm,tree	buah,kelapa,pohon
5499	C-3-17.tif		Peru	fungus,log,mushroom	toadstool,jamur,batang kayu,jamur payung
5500	C-3-144.tif		Peru	leaf	daun
5501	C-3-135.tif		Peru	plant	tanaman
5502	C-3-41.tif		Peru	leaf	daun
5503	C-3-48.tif		Peru	leaf	daun
5504	C-3-124.tif		Peru	tree	pohon
5505	C-3-43.tif		Peru	branch,leaf,ranting	dahan
5506	C-3-37.tif		Peru	branch,fruit,ranting	dahan
5507	C-3-30b.tif		Peru	branch,ranting	dahan
5508	C-3-27.tif		Peru	fruit,palm,tree	buah,kelapa,pohon
5509	C-3-74.tif		Peru	leaf,plant	daun,tanaman
5510	C-3-71.tif		Peru	grove,tree	belukar,pohon
5511	C-3-67.tif		Peru	agriculture,banana tree,grove,water,air	pertanian,pohon pisang,belukar
5512	C-3-60.tif		Peru	leaf	husk,sekam,daun
5513	C-3-55.tif		Peru	cassava,plant,yucca	manioc,singkong,ubi kayu,kasbi,ubi,tanaman
5514	C-3-92.tif		Peru	bugs,insects,tree	ant,semut,serangga,pohon
5515	Ca-1-114.tif		Peru	boy,forest,health,jungle,man,people	anak laki-laki,hutan,kesehatan,manusia,orang,orang-orang
5516	C-3-97.tif		Peru	forest,jungle,palm,tree	hutan,kelapa,pohon
5517	C-3-90.tif		Peru	hole,palm,tree	lubang,kelapa,pohon
5518	C-3-85.tif		Peru	tree	pohon
5519	C-3-79.tif		Peru	corn,fence,garden,papaya,plant,tree,agriculture	pertanian,jagung,pagar,taman,kebun,pepaya,tanaman,pohon
5520	CA-1-161.tif		Peru	arrow,bow,forest,hunter,jungle,man,people,weapon	anak panah,panah,hutan,buru (pemburu),manusia,orang,orang-orang,senjata
5521	CA-1-150.tif		Peru	child,girl,people	mat,pot,anak,anak perempuan,tikar,orang,orang-orang,panci
5522	Ca-1-126.tif		Peru	health,man,people,sit,stool	kesehatan,manusia,orang,orang-orang,duduk,bangku tak bersandar
5523	Ca-1-121.tif		Peru	man,outhouse,people,posthole digger,tool	manusia,kakus,orang,orang-orang,alat penggali lubang untuk tiang,alat,perkakas
5524	Ca-1-119.tif		Peru	animal,boy,fence,people,pig,work	pigpen,binatang,anak laki-laki,pagar,orang,orang-orang,babi,kandang babi,kerja
5525	Ca-1-195.tif		Peru	boat,canoe,forest,jungle,man,people,river,transportation,travel,water,woman	kapal,perahu
5526	CA-1-187.tif		Peru	cup,hand	pour,cangkir,tangan,menuangkan
5527	Ca-1-181.tif		Peru	child,forest,laundry,people,river,wash,water,woman,work,washing clothes,air	anak,hutan,cuci pakaian,orang,orang-orang,sungai,kali,aer,cuci,wanita,kerja
5528	Ca-1-179.tif		Peru	fire,firewood,house,hut,people,woman,work,api	kayu bakar,kayu api,rumah,pondok,gubuk
5529	CA-1-170.tif		Peru	book,boy,child,people,reading	buku,anak laki-laki,anak,orang,orang-orang,membaca
5530	Ca-1-221.tif		Peru	animal,dog,forest,hunter,man,people	binatang,anjing,hutan,buru (pemburu),manusia,orang,orang-orang
5531	Ca-1-216.tif		Peru	cassava,cooking,food,food preparation,people,sit,woman,tuber	manioc,pot,singkong,ubi kayu,kasbi,masak,makanan,menyiapkan makanan,ubi,orang,orang-orang,panci,duduk,wanita
5532	Ca-1-209.tif		Peru	child,class,classroom,man,people,school,student,teacher	anak,kelas,sekola,ruang kelas,manusia,orang,orang-orang,sekolah,pelajar,murid,guru
